FREQ,Frequenza,REG_VEHI_AREA,Territorio di immatricolazione automezzo,DATA_TYPE,Indicatore,REG_LOADING,Territorio di carico,REG_UNLOADING,Territorio di scarico,GOODS_TRANSPORT_NST_2007,Tipo di merce (NST 2007),TITLE_OF_TRANSPORT,Titolo di trasporto,DISTANCE_CLASS,Classe di percorrenza,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,463057,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,463635,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,20412,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,20412,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,15210,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,722992,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,738202,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE1,Toscana,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4884,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,166700,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,171584,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1642,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,387674,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,389316,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,153343,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1178603,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1331946,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE4,Lazio,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,215833,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1474635,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1690468,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2336310,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,5083868,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,7420178,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF2,Molise,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,131130,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,438475,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,569605,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF3,Campania,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,17649,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1066906,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1084555,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF4,Puglia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,11857,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,697510,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,709367,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF5,Basilicata,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,13130,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,154002,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,167132,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,64073,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,64073,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,89229,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,89229,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITG2,Sardegna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,13506,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF1,Abruzzo,ITG2,Sardegna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,13506,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,396774,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,4389754,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,4786529,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,396774,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,4389754,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,4786529,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,33696,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,33696,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,31126,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,31126,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4817,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,212502,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,217318,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1011,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,127971,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,128981,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,3735,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,3735,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITD5,Emilia-Romagna,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1477,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,165758,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,167234,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,33117,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,33117,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2691,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,21853,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,24544,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,2222,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,67063,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,69285,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE4,Lazio,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,5028,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,575829,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,580856,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,57813,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,479931,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,537744,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF2,Molise,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,206797,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1360110,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1566907,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF3,Campania,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,86097,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1028064,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1114161,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF4,Puglia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,28823,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,176444,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,205266,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF5,Basilicata,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,25670,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF5,Basilicata,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,25670,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF6,Calabria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,31888,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITF6,Calabria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,31888,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITG1,Sicilia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,12715,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITG1,Sicilia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,12715,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITG2,Sardegna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,2284,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF2,Molise,ITG2,Sardegna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,2284,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,WORLD,Mondo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4789631,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,WORLD,Mondo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,43609164,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,WORLD,Mondo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,48398795,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,385899,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,WRL_X_ITA,Paesi esteri,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,385899,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,IT,Italia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4789631,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,IT,Italia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,43223265,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,IT,Italia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,48012896,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITC1,Piemonte,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,21117,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITC1,Piemonte,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,437296,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITC1,Piemonte,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,458413,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITC3,Liguria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,127866,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITC3,Liguria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,127866,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITC4,Lombardia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3383,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITC4,Lombardia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1273179,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITC4,Lombardia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1276563,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITDA,Trentino Alto Adige,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,43620,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITDA,Trentino Alto Adige,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,43620,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,16647,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD1,Provincia Autonoma Bolzano / Bozen,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,16647,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,26973,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD2,Provincia Autonoma Trento,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,26973,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD3,Veneto,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,8936,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD3,Veneto,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1173985,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD3,Veneto,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1182921,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,90701,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD4,Friuli-Venezia Giulia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,90701,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD5,Emilia-Romagna,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1134360,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITD5,Emilia-Romagna,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1134360,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE1,Toscana,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,740144,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE1,Toscana,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,740144,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE2,Umbria,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,12293,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE2,Umbria,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,347386,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE2,Umbria,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,359679,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE3,Marche,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,10561,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE3,Marche,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,198657,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE3,Marche,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,209219,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE4,Lazio,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,114002,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE4,Lazio,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,3464179,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITE4,Lazio,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,3578181,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF1,Abruzzo,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,1935,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF1,Abruzzo,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1087924,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF1,Abruzzo,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1089859,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF2,Molise,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,3262,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF2,Molise,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,1038906,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF2,Molise,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,1042168,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF3,Campania,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,4410209,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF3,Campania,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,25528560,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF3,Campania,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,29938769,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF4,Puglia,ALL,Tutte le voci,P,Conto proprio,TOTAL,Totale,2023,97887,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF4,Puglia,ALL,Tutte le voci,T,Conto terzi,TOTAL,Totale,2023,3490265,,
A,Annuale,IT,Italia,GC_TON,Merce trasportata - tonnellate,ITF3,Campania,ITF4,Puglia,ALL,Tutte le voci,ALL,Tutte le voci,TOTAL,Totale,2023,3588152,,
